u_id,numSentence,numWords,totSentiment,avgSentiment
387034550.20217.20217,2,11,4.0,2.0
387034785.20247.20247,2,38,4.0,2.0
387156340.20332.20332,2,13,5.0,2.5
387157461.20366.20366,3,25,6.0,2.0
387157761.20426.20426,3,17,6.0,2.0
387157988.20472.20472,1,6,2.0,2.0
387158181.20492.20492,2,12,4.0,2.0
387158630.20526.20526,1,8,2.0,2.0
387167288.20553.20553,1,5,2.0,2.0
387167288.20565.20553,6,50,12.0,2.0
387167712.20620.20620,1,7,2.0,2.0
387172923.20636.20636,2,32,3.0,1.5
387174349.20711.20711,3,28,5.0,1.6666666666666667
387175770.20797.20797,6,83,9.0,1.5
387178400.20983.20983,2,40,3.0,1.5
387179856.21086.21086,10,135,16.0,1.6
412002771.233.233,1,3,2.0,2.0
412002771.242.233,2,29,3.0,1.5
412003032.311.311,2,12,4.0,2.0
412003308.340.340,1,1,3.0,3.0
416253247.1328.1328,1,4,2.0,2.0
416253247.1338.1328,3,37,3.0,1.0
416633921.1433.1433,2,9,4.0,2.0
416658373.1458.1458,2,10,2.0,1.0
416739056.1486.1486,2,6,4.0,2.0
353915416.4547.4547,1,6,2.0,2.0
353915416.4561.4547,6,127,10.0,1.6666666666666667
353923495.4861.4861,4,62,8.0,2.0
353936004.5276.5276,4,72,6.0,1.5
353974692.5852.5852,3,24,6.0,2.0
353902707.3355.3355,2,1,3.0,1.5
353902707.3362.3355,6,96,7.0,1.1666666666666667
353904883.3403.3403,5,61,7.0,1.4
353910121.3932.3932,3,33,6.0,2.0
353910638.4009.4009,3,32,5.0,1.6666666666666667
353911895.4423.4423,3,53,6.0,2.0
353934938.4695.4695,3,48,7.0,2.3333333333333335
362664762.6573.6573,1,4,2.0,2.0
362664762.6583.6573,3,42,4.0,1.3333333333333333
362665059.6671.6671,5,24,8.0,1.6
362665221.6725.6725,2,35,4.0,2.0
362665996.6799.6799,5,83,7.0,1.4
362666692.6996.6996,2,80,2.0,1.0
362671985.7169.7169,11,126,18.0,1.6363636363636365
362674826.7449.7449,2,33,4.0,2.0
362676901.7524.7524,8,131,11.0,1.375
362693935.7817.7817,2,21,3.0,1.5
362701932.7871.7871,5,64,6.0,1.2
362518311.4692.4692,1,6,2.0,2.0
362518311.4706.4692,2,52,4.0,2.0
362518980.4876.4876,5,66,11.0,2.2
362520393.5209.5209,1,14,3.0,3.0
362521802.5239.5239,7,100,11.0,1.5714285714285714
362523723.5456.5456,5,37,7.0,1.4
362524782.5545.5545,7,96,12.0,1.7142857142857142
362525289.5624.5624,1,22,3.0,3.0
381679341.97636.97636,1,7,2.0,2.0
381679341.97652.97636,12,192,15.0,1.25
381745515.98648.98648,7,81,14.0,2.0
381750841.99201.99201,3,63,5.0,1.6666666666666667
381957454.99345.99345,4,158,7.0,1.75
380436157.75736.75736,1,22,1.0,1.0
380436157.75786.75736,1,4,3.0,3.0
380436472.75897.75897,3,45,5.0,1.6666666666666667
380438098.76474.76474,6,40,11.0,1.8333333333333333
380496795.76598.76598,13,226,16.0,1.2307692307692308
398530287.4835.4835,1,3,2.0,2.0
398530287.4847.4835,3,121,4.0,1.3333333333333333
398536502.5166.5166,6,64,11.0,1.8333333333333333
398912869.5320.5320,2,22,3.0,1.5
399026196.5382.5382,2,17,4.0,2.0
402880641.5613.5613,1,3,2.0,2.0
402880641.5622.5613,1,19,2.0,2.0
402881925.5684.5684,3,41,6.0,2.0
402887027.5796.5796,3,21,6.0,2.0
419169152.5796.5796,2,11,3.0,1.5
419640374.5825.5825,2,41,3.0,1.5
419641549.5920.5920,1,18,3.0,3.0
404421004.8001.8001,1,4,2.0,2.0
404421004.8011.8001,3,20,4.0,1.3333333333333333
404461787.8060.8060,1,12,3.0,3.0
404515909.8086.8086,2,2,5.0,2.5
402923552.6468.6468,1,3,2.0,2.0
402923552.6476.6468,2,20,3.0,1.5
402931497.6522.6522,2,18,4.0,2.0
402936931.6567.6567,3,36,5.0,1.6666666666666667
402937468.6654.6654,3,44,4.0,1.3333333333333333
402937892.6754.6754,5,56,9.0,1.8
67060948.159093.159093,1,4,2.0,2.0
67060948.159110.159093,4,51,8.0,2.0
67092390.160154.160154,4,73,9.0,2.25
67093179.160317.160317,2,38,4.0,2.0
67097217.160399.160399,1,36,2.0,2.0
67099225.160488.160488,1,25,2.0,2.0
67305646.160551.160551,5,83,7.0,1.4
67308273.160730.160730,5,148,9.0,1.8
67315564.161052.161052,16,199,24.0,1.5
67342772.161494.161494,13,204,18.0,1.3846153846153846
67384725.59845.59845,1,55,1.0,1.0
67453861.59952.59952,13,165,23.0,1.7692307692307692
67476698.60320.60320,7,134,12.0,1.7142857142857142
68073967.78384.78384,2,4,4.0,2.0
68073967.78395.78384,4,68,6.0,1.5
68087836.78811.78811,3,36,5.0,1.6666666666666667
68090966.78893.78893,13,248,17.0,1.3076923076923077
68104357.79565.79565,2,31,3.0,1.5
68105985.79635.79635,6,100,7.0,1.1666666666666667
68109894.79879.79879,5,108,6.0,1.2
68110901.80126.80126,5,49,9.0,1.8
68111812.80247.80247,10,206,12.0,1.2
39762815.7136.7136,1,3,2.0,2.0
39762815.7144.7136,2,21,4.0,2.0
39763544.7188.7188,2,20,2.0,1.0
39837734.7238.7238,2,25,3.0,1.5
39838475.7299.7299,1,8,1.0,1.0
39600681.6553.6553,1,4,2.0,2.0
39600681.6563.6553,2,22,5.0,2.5
39600830.6614.6614,3,21,3.0,1.0
39601181.6667.6667,2,8,3.0,1.5
403934639.4869.4869,1,5,2.0,2.0
403934639.4888.4869,2,16,3.0,1.5
403935231.4938.4938,3,28,5.0,1.6666666666666667
404107325.4113.4113,3,57,4.0,1.3333333333333333
404173688.4236.4236,5,85,8.0,1.6
404256794.4034.4034,2,21,3.0,1.5
419026245.255.255,1,1,2.0,2.0
419026245.261.255,2,18,4.0,2.0
419028758.324.324,5,190,7.0,1.4
420029374.1098.1098,2,43,3.0,1.5
420042222.1195.1195,8,91,13.0,1.625
425006000.4119.4119,1,4,2.0,2.0
425006000.4129.4119,5,62,9.0,1.8
425007031.4315.4315,4,61,5.0,1.25
425009991.4449.4449,2,39,3.0,1.5
425012912.4534.4534,6,119,10.0,1.6666666666666667
432566569.5335.5335,1,4,2.0,2.0
432566569.5345.5335,3,10,5.0,1.6666666666666667
432570944.5375.5375,2,18,3.0,1.5
432573397.5418.5418,7,27,12.0,1.7142857142857142
432578948.5483.5483,4,58,5.0,1.25
432586703.5624.5624,4,19,5.0,1.25
84902818.1477.1477,2,4,4.0,2.0
84902818.1488.1477,3,45,6.0,2.0
84916869.1612.1612,1,43,1.0,1.0
84919320.1704.1704,4,62,9.0,2.25
67568898.558.558,1,1,2.0,2.0
67568898.564.558,1,8,2.0,2.0
67569015.581.581,2,11,5.0,2.5
67569471.611.611,1,6,1.0,1.0
67569650.625.625,2,28,5.0,2.5
67570863.783.783,3,15,6.0,2.0
67571329.824.824,6,37,10.0,1.6666666666666667
67571629.944.944,7,20,14.0,2.0
381748853.0.0,1,4,2.0,2.0
381748853.10.0,4,82,5.0,1.25
381755347.317.317,2,13,3.0,1.5
381755920.351.351,1,1,2.0,2.0
381761664.351.351,1,9,2.0,2.0
388723036.6709.6709,1,4,2.0,2.0
388723036.6719.6709,2,28,3.0,1.5
388723571.6832.6832,2,32,3.0,1.5
388724091.6900.6900,10,161,18.0,1.8
388724425.7002.7002,3,34,6.0,2.0
388728401.836.836,6,88,10.0,1.6666666666666667
388732320.1122.1122,4,51,6.0,1.5
388799284.194.194,3,94,3.0,1.0
388802767.429.429,2,38,3.0,1.5
388813292.512.512,4,54,7.0,1.75
388822640.643.643,10,178,21.0,2.1
388829549.1068.1068,3,18,6.0,2.0
388830555.1113.1113,7,143,10.0,1.4285714285714286
388834541.1572.1572,5,30,9.0,1.8
388835166.1655.1655,4,44,7.0,1.75
261116027.1231.1231,1,3,2.0,2.0
261116027.1239.1231,2,19,4.0,2.0
261117744.1288.1288,4,20,7.0,1.75
261118324.1373.1373,3,31,7.0,2.3333333333333335
261118705.1446.1446,3,14,5.0,1.6666666666666667
262019413.1258.1258,1,3,2.0,2.0
262019413.1268.1258,2,21,3.0,1.5
262019618.1364.1364,5,35,10.0,2.0
262020350.1447.1447,5,62,8.0,1.6
262020774.1621.1621,5,27,10.0,2.0
262022235.1690.1690,2,6,3.0,1.5
386488782.12704.12704,1,3,2.0,2.0
386488782.12712.12704,2,28,3.0,1.5
386489052.12772.12772,1,22,2.0,2.0
386490502.12823.12823,2,5,5.0,2.5
386615271.12917.12917,2,12,5.0,2.5
386637281.12950.12950,2,5,4.0,2.0
389771746.14960.0,1,1,2.0,2.0
386464525.11029.11029,1,4,2.0,2.0
386464525.11039.11029,9,132,14.0,1.5555555555555556
386473605.11716.11714,2,14,2.0,1.0
386474498.11747.11747,5,80,5.0,1.0
386475084.11931.11931,3,39,3.0,1.0
380385099.14557.14557,1,8,2.0,2.0
380385099.14578.14557,4,79,5.0,1.25
380385360.14774.14774,3,8,6.0,2.0
380387786.15508.15508,3,71,5.0,1.6666666666666667
380389415.16153.16153,2,55,5.0,2.5
380389867.16551.16551,2,15,4.0,2.0
380390375.16713.16713,1,15,2.0,2.0
380390785.16825.16825,3,42,5.0,1.6666666666666667
380391120.17066.17066,2,38,3.0,1.5
380391393.17236.17236,2,25,3.0,1.5
380392003.17299.17299,3,25,5.0,1.6666666666666667
380392015.17361.17361,2,26,5.0,2.5
380392710.18024.18024,3,118,3.0,1.0
380393484.18132.18132,7,96,12.0,1.7142857142857142
380397169.19247.19247,3,31,6.0,2.0
380399218.19595.19595,2,33,4.0,2.0
380375178.1794.1770,1,3,2.0,2.0
380375178.1806.1770,3,57,5.0,1.6666666666666667
380376025.1926.1926,1,20,1.0,1.0
380376499.1977.1977,3,13,5.0,1.6666666666666667
152516074.22705.22705,1,9,2.0,2.0
152516074.22727.22705,2,32,3.0,1.5
152649438.14808.14808,1,10,2.0,2.0
152655114.14836.14836,1,22,2.0,2.0
153373392.15186.15186,1,6,2.0,2.0
153373392.15200.15186,7,103,9.0,1.2857142857142858
153483006.15425.15425,3,26,6.0,2.0
153569910.15488.15488,1,10,3.0,3.0
153627950.15513.15513,5,66,8.0,1.6
153663844.16148.16148,4,54,6.0,1.5
153664107.16266.16266,4,27,5.0,1.25
234155672.12588.12588,2,3,4.0,2.0
234155672.12597.12588,3,39,5.0,1.6666666666666667
234157139.12682.12682,2,17,4.0,2.0
234323512.12720.12720,6,120,9.0,1.5
234361893.12987.12987,2,33,2.0,1.0
216690978.0.0,1,4,2.0,2.0
216690978.10.0,4,48,7.0,1.75
216691961.11901.11901,2,25,2.0,1.0
216695070.11984.11984,1,2,0.0,0.0
216695820.11990.11990,1,11,2.0,2.0
397534423.3736.3736,1,5,2.0,2.0
397534423.3748.3736,3,31,6.0,2.0
397537453.3829.3829,2,22,4.0,2.0
397538147.3877.3877,2,6,3.0,1.5
397411874.3005.3005,2,4,4.0,2.0
397411874.3016.3005,6,105,10.0,1.6666666666666667
397413945.3254.3254,2,33,3.0,1.5
397419489.3326.3326,2,19,3.0,1.5
397424757.3374.3374,1,3,2.0,2.0
397528058.3394.3394,5,84,9.0,1.8
403808950.15328.15328,1,9,2.0,2.0
403808950.15348.15328,2,37,4.0,2.0
403822107.15442.15442,1,6,2.0,2.0
403877594.15463.15463,2,9,4.0,2.0
403900194.15494.15494,1,11,2.0,2.0
403900194.15519.15494,1,14,3.0,3.0
403947015.15548.15548,2,14,4.0,2.0
403947315.15586.15586,1,15,3.0,3.0
403947697.15630.15630,2,16,3.0,1.5
403947731.15670.15670,1,8,1.0,1.0
403948097.15690.15690,2,10,3.0,1.5
418671682.1514.1514,1,6,2.0,2.0
418671682.1528.1514,2,28,4.0,2.0
418738150.1597.1597,2,20,3.0,1.5
418904398.1664.1664,1,9,2.0,2.0
419082784.1998.1998,1,4,2.0,2.0
419082784.2008.1998,1,7,2.0,2.0
419085782.2028.2028,3,23,5.0,1.6666666666666667
419086879.2084.2084,10,154,17.0,1.7
172602954.25312.25312,2,22,4.0,2.0
172602954.25367.25312,8,146,8.0,1.0
172681593.25697.25697,5,98,6.0,1.2
172748475.25920.25920,3,26,7.0,2.3333333333333335
173262156.31374.31374,7,77,15.0,2.142857142857143
173262832.31543.31543,4,112,7.0,1.75
173265047.31809.31809,8,182,16.0,2.0
173265383.32191.32191,1,22,1.0,1.0
173270244.32242.32242,6,98,10.0,1.6666666666666667
173270630.32455.32455,4,49,6.0,1.5
173271534.32578.32578,5,75,8.0,1.6
173272275.32745.32745,1,37,1.0,1.0
173273267.32829.32829,6,117,12.0,2.0
173273800.33083.33083,2,31,4.0,2.0
173274614.33172.33172,7,93,15.0,2.142857142857143
173274935.33373.33373,1,1,2.0,2.0
173276685.33375.33375,13,217,24.0,1.8461538461538463
173289211.33851.33851,1,14,1.0,1.0
295446996.20932.20932,1,2,2.0,2.0
295446996.20940.20932,3,35,6.0,2.0
295458014.21030.21030,2,27,4.0,2.0
295462512.21228.21228,3,40,6.0,2.0
295448364.21030.21030,1,3,2.0,2.0
295448364.21038.21030,2,12,3.0,1.5
295450278.21081.21081,2,4,4.0,2.0
295493472.21391.21391,1,13,1.0,1.0
295494205.21421.21421,3,12,7.0,2.3333333333333335
295495356.21453.21453,3,11,5.0,1.6666666666666667
424701107.5106.5106,1,5,2.0,2.0
424701107.5120.5106,1,14,2.0,2.0
424701980.5149.5149,3,41,6.0,2.0
424764918.6119.6119,1,20,3.0,3.0
424464455.2372.2372,1,3,2.0,2.0
424464455.2380.2372,2,21,4.0,2.0
424465027.2427.2427,1,5,1.0,1.0
424465351.2438.2438,2,21,2.0,1.0
424467322.2484.2484,5,99,7.0,1.4
424467683.2697.2697,7,78,11.0,1.5714285714285714
424469658.2867.2867,4,64,6.0,1.5
411548262.13413.13413,1,8,2.0,2.0
411548262.13434.13413,7,64,15.0,2.142857142857143
411593173.13611.13611,1,1,2.0,2.0
414365791.13611.0,0,0,0.0,
414366638.13611.0,0,0,0.0,
412051831.14178.14178,1,6,2.0,2.0
412051831.14192.14178,5,40,10.0,2.0
412052092.14291.14291,2,30,3.0,1.5
412053876.14379.14379,7,156,10.0,1.4285714285714286
412054210.14729.14729,1,8,2.0,2.0
412055303.14769.14769,6,62,12.0,2.0
424235921.194.194,1,4,2.0,2.0
424235921.204.194,4,54,4.0,1.0
424255067.402.402,5,80,9.0,1.8
425441833.590.590,5,43,10.0,2.0
425858175.334.334,1,3,2.0,2.0
425858175.342.334,5,104,9.0,1.8
425862563.558.558,3,8,6.0,2.0
425863885.595.595,3,19,6.0,2.0
425864284.640.640,4,23,7.0,1.75
464558481.7192.7192,1,4,2.0,2.0
464558481.7202.7192,6,61,11.0,1.8333333333333333
464644746.7335.7335,2,26,2.0,1.0
464786422.7447.7447,2,16,3.0,1.5
464787743.7484.7484,1,5,2.0,2.0
464792931.7499.7499,2,29,2.0,1.0
536876507.8124.8124,1,7,2.0,2.0
536876507.8143.8124,5,101,9.0,1.8
536877763.8428.8428,3,65,4.0,1.3333333333333333
536883703.8577.8577,3,33,3.0,1.0
536885349.8654.8654,3,81,4.0,1.3333333333333333
536886379.8839.8839,2,31,3.0,1.5
536887544.8911.8911,1,39,1.0,1.0
536955492.9003.9003,1,25,1.0,1.0
537679903.9003.9003,4,22,7.0,1.75
418291628.0.0,1,3,2.0,2.0
418291628.8.0,3,42,4.0,1.3333333333333333
418295692.120.120,1,7,2.0,2.0
418298589.137.137,2,37,3.0,1.5
418301485.10.0,1,4,2.0,2.0
418301485.29.0,3,32,6.0,2.0
418301623.144.144,1,5,2.0,2.0
418301941.164.164,1,2,2.0,2.0
418302117.172.172,3,16,6.0,2.0
431501575.597.597,2,5,5.0,2.5
431501575.610.597,7,163,10.0,1.4285714285714286
431519600.970.970,3,47,4.0,1.3333333333333333
431521096.1090.1090,2,21,4.0,2.0
431582122.1143.1143,3,50,4.0,1.3333333333333333
432809638.0.0,1,4,2.0,2.0
432809638.10.0,3,35,6.0,2.0
432883127.137.137,3,47,5.0,1.6666666666666667
432888388.242.242,3,42,4.0,1.3333333333333333
432889155.342.342,7,138,12.0,1.7142857142857142
432893847.643.643,1,26,1.0,1.0
665075602.3270.3270,1,16,2.0,2.0
665075602.3308.3270,1,6,3.0,3.0
665075823.3330.3330,2,22,2.0,1.0
665076111.3378.3378,3,80,4.0,1.3333333333333333
665076429.3550.3550,2,21,3.0,1.5
665077182.3604.3604,2,54,3.0,1.5
442847112.1639.1639,1,17,2.0,2.0
442847112.1677.1639,5,40,8.0,1.6
442847327.1773.1773,2,24,2.0,1.0
442847915.1827.1827,4,28,6.0,1.5
442848151.1907.1907,5,37,8.0,1.6
433130034.562.562,1,7,2.0,2.0
433130034.579.562,18,310,33.0,1.8333333333333333
435556578.1195.1195,3,117,5.0,1.6666666666666667
435569895.1448.1448,18,337,36.0,2.0
435570304.2231.2231,2,37,3.0,1.5
435724536.2313.2313,3,23,5.0,1.6666666666666667
435724536.2905.2313,16,303,28.0,1.75
433247719.840.840,2,8,3.0,1.5
433248043.860.860,5,58,10.0,2.0
433248722.987.987,3,42,3.0,1.0
433263922.1096.1096,7,127,14.0,2.0
433264712.1372.1372,4,34,6.0,1.5
507530248.4158.4158,2,5,4.0,2.0
507530248.4171.4158,3,27,4.0,1.3333333333333333
507702229.4232.4232,4,49,8.0,2.0
507706749.4340.4340,2,34,5.0,2.5
507727837.4417.4417,3,25,7.0,2.3333333333333335
501385931.2628.2628,1,4,2.0,2.0
501385931.2638.2628,2,57,4.0,2.0
501388198.2765.2765,6,120,12.0,2.0
501394715.3027.3027,3,57,7.0,2.3333333333333335
502623329.3404.3404,2,22,4.0,2.0
502626479.3458.3458,2,36,3.0,1.5
502638487.3534.3534,1,5,1.0,1.0
582297704.267.267,1,6,2.0,2.0
582297704.281.267,5,93,8.0,1.6
582298585.524.524,4,33,6.0,1.5
582299252.606.606,3,39,6.0,2.0
582299412.690.690,2,3,5.0,2.5
582348062.703.703,1,24,3.0,3.0
581671384.487.487,1,4,2.0,2.0
581671384.497.487,2,12,3.0,1.5
581672185.524.524,3,4,6.0,2.0
581672346.537.537,2,4,3.0,1.5
581672564.549.549,3,38,4.0,1.3333333333333333
543908904.1809.1809,1,6,3.0,3.0
543908904.1823.1809,1,17,2.0,2.0
601603913.1859.1859,3,15,7.0,2.3333333333333335
663169522.1894.1894,6,66,7.0,1.1666666666666667
663268283.2052.2052,7,142,16.0,2.2857142857142856
663338858.2393.2393,10,223,15.0,1.5
663412794.2901.2901,9,187,16.0,1.7777777777777777
663101998.1894.1894,1,2,2.0,2.0
663101998.1901.1894,1,18,3.0,3.0
663168830.1938.1938,2,49,2.0,1.0
663273316.2540.2540,1,34,1.0,1.0
663339646.3118.3118,2,47,2.0,1.0
663424949.3682.3681,1,33,1.0,1.0
460607970.1330.1330,1,2,2.0,2.0
460607970.1338.1330,2,96,2.0,1.0
460616931.1546.1546,10,136,15.0,1.5
460619014.1876.1876,2,42,3.0,1.5
460585040.749.749,1,3,2.0,2.0
460585040.759.749,2,88,2.0,1.0
460592410.1299.1299,3,14,6.0,2.0
460682691.1440.1440,4,82,9.0,2.25
460766600.1903.1903,2,26,4.0,2.0
551652283.4111.4111,1,10,2.0,2.0
551652283.4137.4111,4,48,7.0,1.75
551662055.4249.4249,3,18,6.0,2.0
551664640.4294.4294,3,13,4.0,1.3333333333333333
551297239.1848.1848,1,4,2.0,2.0
551297239.1862.1848,2,56,2.0,1.0
551390667.1979.1979,4,33,7.0,1.75
551393931.2170.2170,2,34,2.0,1.0
551401184.2263.2263,6,76,11.0,1.8333333333333333
689697307.11188.11188,1,6,2.0,2.0
689697307.11202.11188,2,22,3.0,1.5
689706994.11255.11255,4,65,7.0,1.75
689805105.11405.11405,6,89,9.0,1.5
667134702.8503.8503,1,4,2.0,2.0
667134702.8513.8503,1,18,1.0,1.0
667135756.8563.8563,5,93,8.0,1.6
667266322.8763.8763,7,125,10.0,1.4285714285714286
668226154.9068.9068,6,53,13.0,2.1666666666666665
84265755.41624.41074,1,8,2.0,2.0
84265755.41644.41074,9,130,18.0,2.0
84722889.42008.42008,6,74,11.0,1.8333333333333333
84808994.42008.42008,2,31,4.0,2.0
59830999.31824.31824,1,3,2.0,2.0
59830999.31832.31824,2,24,3.0,1.5
59832353.32144.32144,2,13,4.0,2.0
59839140.32199.32199,5,54,7.0,1.4
413498728.38046.38046,1,3,2.0,2.0
413498728.38054.38046,5,89,9.0,1.8
413502122.38250.38250,11,301,13.0,1.1818181818181819
414641615.39084.39084,5,89,10.0,2.0
413716801.39159.39159,1,7,2.0,2.0
413716801.39175.39159,3,20,5.0,1.6666666666666667
413717379.39226.39226,1,28,3.0,3.0
413719074.39285.39285,3,72,3.0,1.0
413730166.39440.39440,2,48,2.0,1.0
607752691.9974.9965,1,6,2.0,2.0
607752691.9990.9965,4,31,8.0,2.0
607759756.10078.10078,2,45,2.0,1.0
607794722.10179.10179,9,177,15.0,1.6666666666666667
608807374.13094.13094,2,37,3.0,1.5
573862427.1693.1693,1,4,2.0,2.0
573862427.1703.1693,6,72,10.0,1.6666666666666667
573863937.1896.1896,4,46,5.0,1.25
573901773.1994.1994,2,41,3.0,1.5
573923531.2129.2129,1,17,2.0,2.0
19306968.47514.47514,1,2,2.0,2.0
19306968.47524.47514,3,24,5.0,1.6666666666666667
19308083.47627.47627,2,4,4.0,2.0
19312010.47638.47638,2,45,3.0,1.5
19313921.47760.47760,1,18,1.0,1.0
19321822.47808.47808,2,19,4.0,2.0
19427256.487.487,1,2,2.0,2.0
19427256.495.487,1,46,1.0,1.0
19427550.595.595,2,13,4.0,2.0
19427936.595.595,1,32,1.0,1.0
737560967.10605.10605,1,3,2.0,2.0
737560967.10615.10605,3,27,5.0,1.6666666666666667
737563498.10697.10697,6,120,9.0,1.5
737567981.10987.10987,5,75,8.0,1.6
737813824.11157.11157,3,57,6.0,2.0
738879155.12707.12707,4,67,6.0,1.5
738880658.12784.12784,3,32,6.0,2.0
738880658.12962.12884,4,59,7.0,1.75
738883938.13108.13108,3,12,5.0,1.6666666666666667
738884657.13140.13140,2,18,4.0,2.0
738558606.11396.11396,1,5,2.0,2.0
738558606.11408.11396,8,90,10.0,1.25
738558717.11489.11489,4,69,5.0,1.25
738783262.11770.11770,3,61,6.0,2.0
738785049.11916.11916,5,77,8.0,1.6
738846777.12098.12098,8,67,12.0,1.5
202631441.23725.23725,1,6,2.0,2.0
202631441.23739.23725,5,94,9.0,1.8
202848884.23973.23973,2,28,5.0,2.5
203182582.24040.24040,4,81,8.0,2.0
203183471.24240.24240,1,36,3.0,3.0
201189740.21343.21343,1,6,2.0,2.0
201189740.21362.21343,7,117,13.0,1.8571428571428572
201192589.21406.21406,2,30,2.0,1.0
201197155.21473.21473,2,25,3.0,1.5
671100541.4401.4401,1,4,2.0,2.0
671100541.4411.4401,6,70,10.0,1.6666666666666667
671101025.4593.4593,2,6,4.0,2.0
671115556.4609.4609,4,29,8.0,2.0
671117815.4695.4695,6,54,10.0,1.6666666666666667
671123271.4920.4920,5,42,9.0,1.8
669252726.3918.3918,1,11,2.0,2.0
669252726.3947.3918,4,24,8.0,2.0
669275100.4050.4050,2,23,4.0,2.0
671023517.4102.4102,3,51,4.0,1.3333333333333333
671048510.4271.4271,1,7,1.0,1.0
49978241.22383.22383,1,2,2.0,2.0
49978241.22391.22383,2,26,4.0,2.0
50092464.22447.22447,3,12,6.0,2.0
50095816.22479.22479,1,4,2.0,2.0
45637553.11402.11402,2,5,4.0,2.0
45637553.11416.11402,2,12,4.0,2.0
45711478.11448.11448,1,2,2.0,2.0
45993750.11719.11719,2,3,4.0,2.0
46012912.11804.11804,2,23,2.0,1.0
46116929.11858.11858,6,85,13.0,2.1666666666666665
82531639.18993.18801,1,1,2.0,2.0
82531639.19001.18801,1,3,2.0,2.0
82536966.19014.19014,2,10,4.0,2.0
82544958.19043.19043,3,38,7.0,2.3333333333333335
82613579.19160.19160,1,5,2.0,2.0
88272961.19216.19216,4,16,8.0,2.0
90473742.19261.19261,1,3,2.0,2.0
91223243.19335.19335,1,3,2.0,2.0
76665503.16927.16927,1,7,2.0,2.0
76665503.16943.16927,2,15,3.0,1.5
76667522.16975.16975,10,160,24.0,2.4
76670340.17331.17331,2,94,2.0,1.0
76707830.17531.17531,4,107,4.0,1.0
76711607.17789.17789,6,58,11.0,1.8333333333333333
76777566.17789.17789,15,234,27.0,1.8
31521591.794.794,1,2,2.0,2.0
31521591.802.794,8,110,15.0,1.875
37513572.959.959,2,47,3.0,1.5
47489180.1293.1293,1,1,2.0,2.0
28436705.653.653,1,1,2.0,2.0
28436705.659.653,4,56,8.0,2.0
32902508.794.794,1,17,2.0,2.0
32902583.870.870,1,2,2.0,2.0
31730626.5117.5117,2,1,3.0,1.5
31730626.5124.5117,2,48,3.0,1.5
31789482.5234.5234,1,18,2.0,2.0
34711490.5275.5275,1,9,2.0,2.0
43824953.6208.6208,2,38,2.0,1.0
33128995.5275.5275,2,9,5.0,2.5
33128995.5296.5275,4,45,8.0,2.0
33160018.5392.5392,2,16,5.0,2.5
34339969.5426.5426,8,59,14.0,1.75
575704490.3854.3854,1,6,2.0,2.0
575704490.3870.3854,5,35,10.0,2.0
575704714.4008.4008,3,14,6.0,2.0
575704903.4039.4039,4,37,6.0,1.5
575705030.4142.4142,2,20,2.0,1.0
575705245.4185.4185,5,48,9.0,1.8
575705532.4319.4319,2,15,3.0,1.5
575705687.4355.4355,7,73,13.0,1.8571428571428572
575697309.2726.2726,1,9,2.0,2.0
575697309.2749.2726,7,104,14.0,2.0
575697547.3038.3038,1,5,2.0,2.0
575698481.3049.3049,2,4,4.0,2.0
575698706.3071.3071,2,29,3.0,1.5
589173559.0.0,1,4,2.0,2.0
589173559.10.0,1,22,1.0,1.0
589173787.105.105,5,49,8.0,1.6
589174912.223.223,1,23,1.0,1.0
589175224.273.273,2,6,4.0,2.0
589217545.0.0,1,4,2.0,2.0
589217545.10.0,3,29,6.0,2.0
589217917.113.113,7,90,12.0,1.7142857142857142
589218583.213.213,5,62,9.0,1.8
589219541.260.260,3,165,3.0,1.0
74476816.21756.21756,1,3,2.0,2.0
74476816.21766.21756,2,17,3.0,1.5
74539918.23224.23224,1,12,2.0,2.0
74573361.23369.23369,4,48,9.0,2.25
37024991.30391.30391,2,6,4.0,2.0
37024991.30406.30391,6,94,9.0,1.5
37026319.31045.31045,10,129,15.0,1.5
37026636.31339.31339,1,22,2.0,2.0
37027199.31751.31751,3,30,4.0,1.3333333333333333
37027199.31876.31809,4,31,7.0,1.75
37029795.32976.32930,2,11,3.0,1.5
37029795.32795.32795,2,15,3.0,1.5
671012701.5176.5176,1,4,2.0,2.0
671012701.5186.5176,5,53,9.0,1.8
671015844.5337.5337,9,102,14.0,1.5555555555555556
671030625.5563.5563,10,87,16.0,1.6
625706549.318.318,1,12,2.0,2.0
625706549.352.318,3,18,7.0,2.3333333333333335
625714175.1558.1558,4,55,8.0,2.0
625716065.1685.1685,3,23,3.0,1.0
625716689.1739.1739,3,14,5.0,1.6666666666666667
18809733.8741.8741,1,4,2.0,2.0
18809733.8751.8741,1,35,2.0,2.0
18873353.8827.8827,8,84,13.0,1.625
18874283.9008.9008,1,17,3.0,3.0
18396841.5729.5729,2,3,4.0,2.0
18396841.5738.5729,17,284,26.0,1.5294117647058822
18404881.6368.6368,5,19,7.0,1.4
18407634.6419.6419,6,112,11.0,1.8333333333333333
18437417.6699.6699,7,108,13.0,1.8571428571428572
18445709.6961.6961,6,34,12.0,2.0
18654485.7041.7041,15,211,28.0,1.8666666666666667
18657304.7525.7525,6,74,11.0,1.8333333333333333
653622611.47.47,1,4,2.0,2.0
653622611.57.47,5,35,11.0,2.2
653645674.159.159,4,105,5.0,1.25
